,PyRadiomics/Versions/diagnostics,Numpy/Versions/diagnostics,SimpleITK/Versions/diagnostics,PyWavelet/Versions/diagnostics,Python/Versions/diagnostics,Settings/Configuration/diagnostics,EnabledImageTypes/Configuration/diagnostics,Hash/Image-original/diagnostics,Dimensionality/Image-original/diagnostics,Spacing/Image-original/diagnostics,Size/Image-original/diagnostics,Mean/Image-original/diagnostics,Minimum/Image-original/diagnostics,Maximum/Image-original/diagnostics,Hash/Mask-original/diagnostics,Spacing/Mask-original/diagnostics,Size/Mask-original/diagnostics,BoundingBox/Mask-original/diagnostics,VoxelNum/Mask-original/diagnostics,VolumeNum/Mask-original/diagnostics,CenterOfMassIndex/Mask-original/diagnostics,CenterOfMass/Mask-original/diagnostics,10Percentile/firstorder/original,90Percentile/firstorder/original,Energy/firstorder/original,Entropy/firstorder/original,InterquartileRange/firstorder/original,Kurtosis/firstorder/original,Maximum/firstorder/original,MeanAbsoluteDeviation/firstorder/original,Mean/firstorder/original,Median/firstorder/original,Minimum/firstorder/original,Range/firstorder/original,RobustMeanAbsoluteDeviation/firstorder/original,RootMeanSquared/firstorder/original,Skewness/firstorder/original,TotalEnergy/firstorder/original,Uniformity/firstorder/original,Variance/firstorder/original,Autocorrelation/glcm/original,ClusterProminence/glcm/original,ClusterShade/glcm/original,ClusterTendency/glcm/original,Contrast/glcm/original,Correlation/glcm/original,DifferenceAverage/glcm/original,DifferenceEntropy/glcm/original,DifferenceVariance/glcm/original,Id,Idm/glcm/original,Idmn/glcm/original,Idn/glcm/original,Imc1/glcm/original,Imc2/glcm/original,InverseVariance/glcm/original,JointAverage/glcm/original,JointEnergy/glcm/original,JointEntropy/glcm/original,MCC/glcm/original,MaximumProbability/glcm/original,SumAverage/glcm/original,SumEntropy/glcm/original,SumSquares/glcm/original,DependenceEntropy/gldm/original,DependenceNonUniformity/gldm/original,DependenceNonUniformityNormalized/gldm/original,DependenceVariance/gldm/original,GrayLevelNonUniformity/gldm/original,GrayLevelVariance/gldm/original,HighGrayLevelEmphasis/gldm/original,LargeDependenceEmphasis/gldm/original,LargeDependenceHighGrayLevelEmphasis/gldm/original,LargeDependenceLowGrayLevelEmphasis/gldm/original,LowGrayLevelEmphasis/gldm/original,SmallDependenceEmphasis/gldm/original,SmallDependenceHighGrayLevelEmphasis/gldm/original,SmallDependenceLowGrayLevelEmphasis/gldm/original,GrayLevelNonUniformity/glrlm/original,GrayLevelNonUniformityNormalized/glrlm/original,GrayLevelVariance/glrlm/original,HighGrayLevelRunEmphasis/glrlm/original,LongRunEmphasis/glrlm/original,LongRunHighGrayLevelEmphasis/glrlm/original,LongRunLowGrayLevelEmphasis/glrlm/original,LowGrayLevelRunEmphasis/glrlm/original,RunEntropy/glrlm/original,RunLengthNonUniformity/glrlm/original,RunLengthNonUniformityNormalized/glrlm/original,RunPercentage/glrlm/original,RunVariance/glrlm/original,ShortRunEmphasis/glrlm/original,ShortRunHighGrayLevelEmphasis/glrlm/original,ShortRunLowGrayLevelEmphasis/glrlm/original,GrayLevelNonUniformity/glszm/original,GrayLevelNonUniformityNormalized/glszm/original,GrayLevelVariance/glszm/original,HighGrayLevelZoneEmphasis/glszm/original,LargeAreaEmphasis/glszm/original,LargeAreaHighGrayLevelEmphasis/glszm/original,LargeAreaLowGrayLevelEmphasis/glszm/original,LowGrayLevelZoneEmphasis/glszm/original,SizeZoneNonUniformity/glszm/original,SizeZoneNonUniformityNormalized/glszm/original,SmallAreaEmphasis/glszm/original,SmallAreaHighGrayLevelEmphasis/glszm/original,SmallAreaLowGrayLevelEmphasis/glszm/original,ZoneEntropy/glszm/original,ZonePercentage/glszm/original,ZoneVariance/glszm/original,Busyness/ngtdm/original,Coarseness/ngtdm/original,Complexity/ngtdm/original,Contrast/ngtdm/original,Strength/ngtdm/original
Segmentation_segment_Segment_1,v3.1.0.post2+g146e3bd,1.26.4,2.4.0rc2.dev213,1.6.0,3.9.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25.0, 'symmetricalGLCM': True, 'correctMask': True}",{'Original': {}},6c8e8b8eea0b968fc590b37f306567d2de54fede,3D,"(0.8984375, 0.8984374999999999, 6.5000000411523216)","(256, 256, 24)",69.39675585428874,0.0,734.0,8075a98258b5ee83d35997fbc77a77c5b4e6c7f5,"(0.8984375, 0.8984374999999999, 6.5000000411523216)","(256, 256, 24)","(130, 121, 17, 59, 88, 1)",3564,1,"(156.71071829405162, 160.72643097643098, 17.0)","(26.505456774720926, 13.342176435782505, 50.86111638231254)",200.0,474.0,457060482.0,3.6672582246875822,217.25,1.5985856859491545,532.0,93.4365603912929,342.320987654321,358.5,99.0,433.0,79.12862274359021,358.1112701635929,-0.15095387588137912,2398075069.1330166,0.08838997910266148,11060.023229552036,143.37697420998512,7750.578393906773,-100.00689531829858,69.89499950728856,2.460871512768107,0.9320409222946393,1.027002910153928,1.9184969150087925,1.385404431441385,0.6373722240170279,0.6072834658197751,0.9934641129805277,0.951742169707004,-0.3752370524517604,0.9657860334523125,0.4481612589446979,11.248038586297294,0.028712324577377178,5.92678829334074,0.9472738779839205,0.10096218672266594,22.496077172594592,4.5316308374743794,18.08896775501418,6.348042964967384,501.5656565656566,0.14073110453581833,4.073950000062982,315.0218855218855,17.758448369465956,143.70931537598204,19.136363636363637,2498.0325476992143,0.3216549709066824,0.01398874157792656,0.2030930012114793,28.762588049500987,0.0027205118195851837,180.26357647280105,0.07903837841964956,15.854212035629597,147.78489220172304,3.9490642648697607,509.2775232745337,0.06542565843275136,0.01296747745027372,5.094916343272281,1207.2046783019523,0.5264145857039836,0.6398709315375982,1.4753437890134344,0.7528431321395069,111.21483691749634,0.009497347011860544,62.38987341772152,0.07897452331357155,12.230778721358757,141.75822784810126,462.0354430379747,31471.58227848101,11.510016563270272,0.012785856610906197,258.4101265822785,0.32710142605351705,0.5926535950070552,81.10064702140963,0.008311980773355956,5.9871968937064715,0.22166105499438832,441.682781605512,1.0080241367503586,0.00536335309061502,88.87102570728803,0.0756962776538784,0.7167652623161905
